doi,sources,ror_ids,year,datacite_client_id,datacite_publisher,datacite_resourceTypeGeneral,datacite_title,datacite_licenses,crossref_member,crossref_publisher,crossref_year,crossref_title,n_authors_total,n_authors_with_orcid
10.5281/zenodo.7893847,datacite,https://ror.org/040t43x18,2023,cern.zenodo,Zenodo,Dataset,EEG motor imagery,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,0
10.5281/zenodo.7893846,datacite,https://ror.org/040t43x18,2023,cern.zenodo,Zenodo,Dataset,EEG motor imagery,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,0
10.17632/8xwxrb4jft,datacite,https://ror.org/040t43x18,2023,bl.mendeley,Mendeley Data,Dataset,Risk Register for Nano-Microsatellite projects,info:eu-repo/semantics/openAccess;https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.17632/8xwxrb4jft.1,datacite,https://ror.org/040t43x18,2023,bl.mendeley,Mendeley Data,Dataset,Risk Register for Nano-Microsatellite projects,info:eu-repo/semantics/openAccess;https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.10686680,datacite,https://ror.org/040t43x18,2023,cern.zenodo,Zenodo,Dataset,PV plant simulation,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,0
10.5281/zenodo.10686681,datacite,https://ror.org/040t43x18,2023,cern.zenodo,Zenodo,Dataset,PV plant simulation,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,0
10.5281/zenodo.10878308,datacite,https://ror.org/02yhj4v17;https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Failure of the Baym-Kadanoff construction to consistently match quantum dynamics with thermodynamic critical behavior"" in Phys. Rev. B 109, 075171",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.10878307,datacite,https://ror.org/02yhj4v17;https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for article ""Failure of the Baym-Kadanoff construction to consistently match quantum dynamics with thermodynamic critical behavior"" in Phys. Rev. B 109, 075171",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.10889441,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Effects of Y and Ho doping on microstructure evolution during oxidation of extraordinary stable Hf-B-Si-Y/Ho-C-N films up to 1500 °C"" in Materials & Design 237, (2024), 112589.",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,5
10.5281/zenodo.10889442,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Effects of Y and Ho doping on microstructure evolution during oxidation of extraordinary stable Hf-B-Si-Y/Ho-C-N films up to 1500 °C"" in Materials & Design 237, (2024), 112589.",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,5
10.5281/zenodo.10890100,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""On double-layer and reverse discharge creation during long positive voltage pulses in a bipolar HiPIMS discharge""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.10890099,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for publication ""On double-layer and reverse discharge creation during long positive voltage pulses in a bipolar HiPIMS discharge""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.10958866,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Flexible hard nanocoatings with high thermal stability"" in Surface and Coatings Technology 476 (2024), 130195",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.10958867,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Flexible hard nanocoatings with high thermal stability"" in Surface and Coatings Technology 476 (2024), 130195",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.10958739,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Controlled sputter deposition of oxide nanoparticles-based composite thin films"", Surface and Coatings Technology Volume 477, 15 February 2024, 130325",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.5281/zenodo.10958740,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Controlled sputter deposition of oxide nanoparticles-based composite thin films"", Surface and Coatings Technology Volume 477, 15 February 2024, 130325",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.5281/zenodo.10991830,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for DFT and one-step model results used in publication ""Persistence of Structural Distortion and Bulk Band Rashba Splitting in SnTe above Its Ferroelectric Critical Temperature"" in Nano Letters, 2024, 24, 1, 82–88",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,11,11
10.5281/zenodo.10991831,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for DFT and one-step model results used in publication ""Persistence of Structural Distortion and Bulk Band Rashba Splitting in SnTe above Its Ferroelectric Critical Temperature"" in Nano Letters, 2024, 24, 1, 82–88",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,11,11
10.5281/zenodo.10990829,datacite,https://ror.org/02yhj4v17;https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for the manuscript ""Observation of time-reversal symmetry breaking in the band structure of altermagnetic RuO2"" in Science Advances Vol. 10, No. 5",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,24,23
10.5281/zenodo.10990830,datacite,https://ror.org/02yhj4v17;https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for the manuscript ""Observation of time-reversal symmetry breaking in the band structure of altermagnetic RuO2"" in Science Advances Vol. 10, No. 5",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,24,23
10.5281/zenodo.10998378,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Chemical-Dealloying-Derived PtPdPb-Based Multimetallic Nanoparticles: Dimethyl Ether Electrocatalysis and Fuel Cell Application"" in ACS Applied Materials & Interfaces 2023, 15, 49, 56930–56944",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,11,11
10.5281/zenodo.10998379,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Chemical-Dealloying-Derived PtPdPb-Based Multimetallic Nanoparticles: Dimethyl Ether Electrocatalysis and Fuel Cell Application"" in ACS Applied Materials & Interfaces 2023, 15, 49, 56930–56944",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,11,11
10.5281/zenodo.10992047,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Supported data for manuscript ""Nature of the metallic and in-gap states in Ni-doped SrTiO3"" in APL Mater. 12, 011118 (2024)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,9
10.5281/zenodo.10992046,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and supported data for manuscript ""Nature of the metallic and in-gap states in Ni-doped SrTiO3"" in APL Mater. 12, 011118 (2024)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,9
10.5281/zenodo.11044852,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Effects of Y and Ho doping on microstructure evolution during oxidation of extraordinary stable Hf-B-Si-Y/Ho-C-N films up to 1500 °C"" in Materials & Design 237, (2024), 112589.",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,5
10.5281/zenodo.11002978,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for article ""The effects of V doping on the intrinsic properties of SmFe10Co2 alloys: A theoretical investigation"" in Computational Materials Science Volume 241, 25 May 2024, 113029",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,2
10.5281/zenodo.11002979,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for article ""The effects of V doping on the intrinsic properties of SmFe10Co2 alloys: A theoretical investigation"" in Computational Materials Science Volume 241, 25 May 2024, 113029",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,2
10.5281/zenodo.11189891,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""High-Performance Thermochromic VO2-Based Coatings Deposited by Roll-to-Roll High-Power Impulse Magnetron Sputtering"" in Energy Technology (2024), 2400076",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,3
10.5281/zenodo.11189890,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""High-Performance Thermochromic VO2-Based Coatings Deposited by Roll-to-Roll High-Power Impulse Magnetron Sputtering"" in Energy Technology (2024), 2400076",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,3
10.5281/zenodo.11190026,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Enhancement of hole mobility in high-rate reactively sputtered Cu2O thin films induced by laser thermal annealing"" in Applied Surface Science, Volume 664, (2024), 160255",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,5
10.5281/zenodo.11190025,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""Enhancement of hole mobility in high-rate reactively sputtered Cu2O thin films induced by laser thermal annealing"" article in Applied Surface Science, Volume 664, (2024), 160255",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,5
10.5281/zenodo.11044806,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Effect of magnetic field configuration on double layer formation and reverse discharge ignition in bipolar HiPIMS""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.11044805,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Effect of magnetic field configuration on double layer formation and reverse discharge ignition in bipolar HiPIMS""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.12724035,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""Tribo-piezoelectric Nanogenerators for Energy Harvesting: a first-principles study"" article",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.12724036,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Tribo-piezoelectric Nanogenerators for Energy Harvesting: a first-principles study""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.13457477,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""Self-formation of dual-phase nanocomposite Zr–Cu–N coatings based on nanocrystalline ZrN and glassy ZrCu""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,8,8
10.5281/zenodo.13457478,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Self-formation of dual-phase nanocomposite Zr–Cu–N coatings based on nanocrystalline ZrN and glassy ZrCu""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,8,8
10.5281/zenodo.13836954,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset and publication ""Design and Scalable Synthesis of Thermochromic VO2-Based Coatings for Energy-Saving Smart Windows with Exceptional Optical Performance""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.13836955,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Design and Scalable Synthesis of Thermochromic VO2-Based Coatings for Energy-Saving Smart Windows with Exceptional Optical Performance""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.13720111,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,TeensLab dataset,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,19,19
10.5281/zenodo.13720112,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,TeensLab dataset,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,19,19
10.5061/dryad.h70rxwds9,datacite,https://ror.org/040t43x18,2024,dryad.dryad,Dryad,Dataset,"Data from: The brachiopod faunas from the Fezouata Shale (Lower Ordovician; Tremadocian–Floian) of the Zagora area, Anti-Atlas, Morocco: evidence for a biodiversity hub in Gondwana",https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,3,1
10.5281/zenodo.13865874,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset and publication ""Significant dependence of the efficiency of energy-saving thermochromic VO2 on slight changes of its properties in the visible due to strain and/or vacancies""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.13865875,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Significant dependence of the efficiency of energy-saving thermochromic VO2 on slight changes of its properties in the visible due to strain and/or vacancies""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.13960667,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for article ""Interplay between disorder and electronic correlations in compositionally complex alloys""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,17,12
10.5281/zenodo.13960668,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for article ""Interplay between disorder and electronic correlations in compositionally complex alloys""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,17,12
10.5281/zenodo.13969144,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Supported data for manuscript ""Metal nanoparticles based electrochemical biosensing of neutrophil gelatinase-associated lipocalin biomarker for monitoring acute kidney injury"" in Microchemical Journal volume 203, Page number: 110890 (2024)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.13969143,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dupported data for article ""Metal nanoparticles based electrochemical biosensing of neutrophil gelatinase-associated lipocalin biomarker for monitoring acute kidney injury"" in Microchemical Journal volume 203, Page number: 110890 (2024)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.13969114,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Structure and transport properties of FeS at planetary core conditions""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,10,0
10.5281/zenodo.12608492,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Supported data and manuscript ""Persistent flat band splitting and strong selective band renormalization in a kagome magnet thin film""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,23,21
10.5281/zenodo.12608493,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Supported data for manuscript ""Persistent flat band splitting and strong selective band renormalization in a kagome magnet thin film""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,23,21
10.5281/zenodo.11210358,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for article ""Topological material in the III–V family: Heteroepitaxial InBi on InAs"" published in Physical Review Research volume 6 on the 8th of November 2024",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,18,12
10.5281/zenodo.11210357,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for article ""Topological material in the III–V family: Heteroepitaxial InBi on InAs"" published in Physical Review Research volume 6 on the 8th of November 2024",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,18,12
10.5281/zenodo.12542456,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset and article ""Bonding states underpinning structural transitions in IrTe2 observed with micro-ARPES""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,9
10.5281/zenodo.12542457,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for article ""Bonding states underpinning structural transitions in IrTe2 observed with micro-ARPES""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,9
10.5281/zenodo.11191401,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,The data set to paper: Hydrolytic instability of laser-ablatively deposited CaSi2 coatings in air and neutral water affects the behavior of bone healing-related cell types,,,,,,14,4
10.5281/zenodo.11191402,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,The data set to paper: Hydrolytic instability of laser-ablatively deposited CaSi2 coatings in air and neutral water affects the behavior of bone healing-related cell types,,,,,,14,4
10.5281/zenodo.14164127,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for article ""Rational construction of porous cobalt nanoparticle integrated nitrogen doped hollow carbon nanostructures for peptide agonist exendin-4 biosensing""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,7
10.5281/zenodo.14164128,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for article ""Rational construction of porous cobalt nanoparticle integrated nitrogen doped hollow carbon nanostructures for peptide agonist exendin-4 biosensing""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,7
10.5281/zenodo.14186203,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset and publication ""Role of Zr in Cu-rich single-phase and nanocomposite Cu-Zr: molecular dynamics and experimental study""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.14186204,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Role of Zr in Cu-rich single-phase and nanocomposite Cu-Zr: molecular dynamics and experimental study""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.14215526,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Role of Zr in Cu-rich single-phase and nanocomposite Cu-Zr: molecular dynamics and experimental study""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.14283036,datacite,https://ror.org/040t43x18,2025,cern.zenodo,Zenodo,Dataset,"Dataset and publication ""On unipolar and bipolar HiPIMS pulse configurations to enhance energy flux to insulating surfaces""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.14283037,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""On unipolar and bipolar HiPIMS pulse configurations to enhance energy flux to insulating surfaces""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.14327148,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset and publication ""A low-temperature synthesis of strongly thermochromic W and Sr co-doped VO2 films with a low transition temperature""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,7
10.5281/zenodo.14327149,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""A low-temperature synthesis of strongly thermochromic W and Sr co-doped VO2 films with a low transition temperature""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,7
10.5281/zenodo.14499756,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset and publication ""Significant dependence of the efficiency of energy-saving thermochromic VO2 on slight changes of its properties in the visible due to strain and/or vacancies""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.14499787,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset and publication ""Design and Scalable Synthesis of Thermochromic VO2-Based Coatings for Energy-Saving Smart Windows with Exceptional Optical Performance""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.14500046,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""Self-formation of dual-phase nanocomposite Zr–Cu–N coatings based on nanocrystalline ZrN and glassy ZrCu""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,8,8
10.5281/zenodo.14500069,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""Tribo-piezoelectric Nanogenerators for Energy Harvesting: a first-principles study"" article",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.14500110,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Effect of magnetic field configuration on double layer formation and reverse discharge ignition in bipolar HiPIMS""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.14500124,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for publication ""On double-layer and reverse discharge creation during long positive voltage pulses in a bipolar HiPIMS discharge""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.14500135,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Controlled sputter deposition of oxide nanoparticles-based composite thin films"", Surface and Coatings Technology Volume 477, 15 February 2024, 130325",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.5281/zenodo.14500149,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Flexible hard nanocoatings with high thermal stability"" in Surface and Coatings Technology 476 (2024), 130195",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.14602492,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""High-Performance Thermochromic VO2-Based Coatings Deposited by Roll-to-Roll High-Power Impulse Magnetron Sputtering"" in Energy Technology (2024), 2400076",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,3
10.5281/zenodo.14602500,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""Enhancement of hole mobility in high-rate reactively sputtered Cu2O thin films induced by laser thermal annealing"" article in Applied Surface Science, Volume 664, (2024), 160255",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,5
10.5281/zenodo.14602522,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for article ""Structure and transport properties of FeS at planetary core conditions""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,10,0
10.5281/zenodo.14602540,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dupported data for article ""Metal nanoparticles based electrochemical biosensing of neutrophil gelatinase-associated lipocalin biomarker for monitoring acute kidney injury"" in Microchemical Journal volume 203, Page number: 110890 (2024)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.14602545,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for article ""The effects of V doping on the intrinsic properties of SmFe10Co2 alloys: A theoretical investigation"" in Computational Materials Science Volume 241, 25 May 2024, 113029",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,2
10.5281/zenodo.14602549,datacite,https://ror.org/02yhj4v17;https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Failure of the Baym-Kadanoff construction to consistently match quantum dynamics with thermodynamic critical behavior"" in Phys. Rev. B 109, 075171",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.14602621,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and supported data for manuscript ""Nature of the metallic and in-gap states in Ni-doped SrTiO3"" in APL Mater. 12, 011118 (2024)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,9
10.5281/zenodo.14604872,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Dataset and publication ""Role of Zr in Cu-rich single-phase and nanocomposite Cu-Zr: molecular dynamics and experimental study""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.14645713,datacite,https://ror.org/040t43x18,2025,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""Formation of C1 oxygenates by Activation of Methane on B, N Co-doped Graphene Surface Decorated by Oxygen Pre-covered Ir13 Cluster: A First Principles Study""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.14645712,datacite,https://ror.org/040t43x18,2025,cern.zenodo,Zenodo,Dataset,"Dataset and publication ""Formation of C1 oxygenates by Activation of Methane on B, N Co-doped Graphene Surface Decorated by Oxygen Pre-covered Ir13 Cluster: A First Principles Study""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.14647465,datacite,https://ror.org/040t43x18,2025,cern.zenodo,Zenodo,Dataset,"Dataset and publication ""First principles study of oxidation resistance of amorphous Si-(B)-C-N Materials, and experimental verification""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.14647466,datacite,https://ror.org/040t43x18,2025,cern.zenodo,Zenodo,Dataset,"Dataset for publication ""First Principles Study of Oxidation Resistance of Amorphous Si-(B)-C-N Materials, and Experimental Verification""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.14764748,datacite,https://ror.org/040t43x18,2025,cern.zenodo,Zenodo,Dataset,"Dataset and publication ""First principles study of oxidation resistance of amorphous Si-(B)-C-N Materials, and experimental verification""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.14765953,datacite,https://ror.org/02yhj4v17;https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for article ""Failure of the Baym-Kadanoff construction to consistently match quantum dynamics with thermodynamic critical behavior"" in Phys. Rev. B 109, 075171",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.14766096,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""High-Performance Thermochromic VO2-Based Coatings Deposited by Roll-to-Roll High-Power Impulse Magnetron Sputtering"" in Energy Technology (2024), 2400076",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,3
10.5281/zenodo.14780593,datacite,https://ror.org/040t43x18,2024,cern.zenodo,Zenodo,Dataset,"Publication and dataset for article ""Rational construction of porous cobalt nanoparticle integrated nitrogen doped hollow carbon nanostructures for peptide agonist exendin-4 biosensing""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,7
10.5281/zenodo.14945485,datacite,https://ror.org/040t43x18,2025,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""First-Principles Investigation of Gas Adsorption on Bilayer Transition Metal Dichalcogenides for Sensing Toxic Gases""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.14945484,datacite,https://ror.org/040t43x18,2025,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""First-Principles Investigation of Gas Adsorption on Bilayer Transition Metal Dichalcogenides for Sensing Toxic Gases""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.14974934,datacite,https://ror.org/040t43x18,2025,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""New polymorph γ-CuWO4 inspired by γ-CuMoO4: experimental identification and theoretical verification""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.5281/zenodo.14974933,datacite,https://ror.org/040t43x18,2025,cern.zenodo,Zenodo,Dataset,"Publication and dataset for ""New polymorph γ-CuWO4 inspired by γ-CuMoO4: experimental identification and theoretical verification""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
